order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount
312,491,Deskjet 832c,76642,0.11,0.5808364570742206,30,2299260,963765.9677075276,106014.25644782804,1069780.2241553557
312,863,Canon III,2059,0.11,0,40,82360,82360,9059.6,91419.6
312,81,Fiat 682RN,39352,0,0,38,1495376,1495376,0,1495376
312,814,DynaTAC International Series,26616,0.11,0,19,505704,505704,55627.44,561331.44
312,198,Panda 4x4,26392,0.11,0.466527003602874,15,395880,211191.28981369422,23231.041879506363,234422.3316932006
312,590,Officejet 725,73016,0.11,0,38,2774608,2774608,305206.88,3079814.88
312,636,Officejet v30,95118,0.11,0.268515689769256,16,1521888,1113237.1939284466,122456.09133212913,1235693.2852605758
313,120,Yusheng 007,20456,0,0,17,347752,347752,0,347752
313,269,S30,39693,0.2,0,45,1786185,1786185,357237.0,2143422.0
313,421,SA2.0,27810,0.11,0,27,750870,750870,82595.7,833465.7
313,350,4008,23265,0.11,0,16,372240,372240,40946.4,413186.4
313,39,MAZ-203,63483,0,0.6723822975490076,28,1777524,582348.3289314979,0.0,582348.3289314979
313,541,Deskjet 5420v / 5440 / 5442 / 5443,64361,0.11,0,45,2896245,2896245,318586.95,3214831.95
313,810,IBM 056,13477,0,0.1867966424540488,49,660373,537017.5408326924,0.0,537017.5408326924
313,707,Photosmart 7525 e-All-in-One Printer,38965,0.11,0.45841084027684553,45,1753425,949635.9723875722,104459.95696263293,1054095.929350205
313,25,Škoda 32Tr SOR,59166,0.2,0.5705522941719823,50,2958300,1270435.148151025,254087.029630205,1524522.1777812298
313,464,Deskjet 630c,35589,0,0.0014047728001395088,34,1210026,1208326.1883877383,0.0,1208326.1883877383
313,716,Photosmart A310,22487,0.11,0,5,112435,112435,12367.85,124802.85
314,576,HP SureSupply,7969,0.11,0.1297641359410837,18,143442,124828.37281233908,13731.121009357299,138559.49382169638
314,19,Škoda 27Tr Solaris,50095,0.2,0.4656471108597732,13,651235,347989.3037592356,69597.86075184713,417587.1645110827
314,817,Ultra Classic II,89867,0,0,43,3864281,3864281,0,3864281
314,789,IBM 026,11183,0,0,18,201294,201294,0,201294
314,172,Traverse,63989,0,0,21,1343769,1343769,0,1343769
314,262,I-Pace,37883,0,0.9897692638566019,29,1098607,11239.55834229011,0.0,11239.55834229011
314,58,Tatra 400,76320,0.11,0.08879317877170834,11,839520,764976.3505575755,84147.3985613333,849123.7491189088
314,757,7780,48811,0,0.042618403226302615,37,1806007,1729037.8654444749,0.0,1729037.8654444749
314,420,T70,17535,0.11,0.6745226457135352,44,771540,251118.79792617908,27623.067771879698,278741.8656980588
314,210,Expedition,92276,0.2,0,46,4244696,4244696,848939.2000000001,5093635.2
314,150,XT5,51578,0,0.9437721890540907,22,1134716,63802.59672529856,0.0,63802.59672529856
315,710,Photosmart 7760,55833,0.11,0,24,1339992,1339992,147399.12,1487391.12
315,511,Deskjet 948c,7948,0,0,44,349712,349712,0,349712
315,214,Sport Chassis,47276,0.11,0,44,2080144,2080144,228815.84,2308959.84
315,807,IBM 053,87316,0.11,0.14764246798321312,25,2182900,1860611.256639444,204667.23823033884,2065278.4948697828
315,559,Deskjet D1560,18586,0,0,2,37172,37172,0,37172
315,356,Premier RiO,4383,0.11,0,33,144639,144639,15910.29,160549.29
315,641,Officejet Pro 1175c / 1175cse / 1175cxi,25837,0.2,0,19,490903,490903,98180.6,589083.6
315,505,Deskjet 920c / 920cvr / 920cxi,39056,0,0.19184748205088908,37,1445072,1167838.5754177575,0.0,1167838.5754177575
316,689,Photosmart 2610,65853,0,0.25170077467717544,11,724383,542055.2377370236,0.0,542055.2377370236
316,567,Deskjet D2660,68577,0.11,0,24,1645848,1645848,181043.28,1826891.28
316,134,X5 M,71466,0,0.9058690991649776,32,2286912,215269.08669042285,0.0,215269.08669042285
316,516,Deskjet 959c,11227,0.11,0,41,460307,460307,50633.77,510940.77
316,810,IBM 056,22390,0,0.8406184587841692,22,492580,78508.15957209392,0.0,78508.15957209392
316,651,PSC 720,78206,0.11,0,3,234618,234618,25807.98,260425.98
316,833,A008 (Accompli 008),35647,0.11,0.08593924985351986,11,392117,358418.75916518737,39426.06350817061,397844.82267335796
316,22,Škoda 30Tr SOR,75917,0.2,0.6656954027400117,9,683253,228414.61899167876,45682.92379833575,274097.54279001453
316,82,LAZ-695,45717,0,0,24,1097208,1097208,0,1097208
316,472,Deskjet 672c,45982,0.2,0.21361139601647572,38,1747316,1374069.3899580757,274813.87799161515,1648883.2679496908
316,637,Officejet v40 / v40xi,15659,0.2,0,37,579383,579383,115876.6,695259.6
316,630,Officejet r60,89528,0,0.266516292498996,36,3223008,2364023.857145396,0.0,2364023.857145396
317,430,1E,77413,0,0,43,3328759,3328759,0,3328759
317,480,Deskjet 697c,8221,0,0,1,8221,8221,0,8221
317,785,IBM 015,65698,0.11,0.10863647090175921,34,2233732,1991067.2385796716,219017.39624376388,2210084.6348234355
317,479,Deskjet 695c / 695cci,89761,0,0.43843411024499246,32,2872352,1613014.9065695754,0.0,1613014.9065695754
317,39,MAZ-203,96812,0.11,0.1611702653628766,22,2129864,1786593.2539331622,196525.25793264783,1983118.51186581
317,673,Photosmart 100,22469,0.11,0,16,359504,359504,39545.44,399049.44
317,437,DeskJet (original),96162,0.2,0.7280441199509208,9,865458,235366.39203551598,47073.2784071032,282439.6704426192
317,144,Song,96865,0,0,29,2809085,2809085,0,2809085
317,379,Rexton,2434,0.11,0,36,87624,87624,9638.64,97262.64
317,204,Kuga,98750,0.11,0,48,4740000,4740000,521400.0,5261400.0
317,417,GS8,11467,0.2,0.08235945790000099,21,240807,220974.26602147447,44194.853204294894,265169.11922576936
317,810,IBM 056,16567,0.2,0,46,762082,762082,152416.4,914498.4
318,804,IBM 047,96812,0.11,0,4,387248,387248,42597.28,429845.28
318,13,Škoda 21Tr,13142,0.11,0,10,131420,131420,14456.2,145876.2
318,313,CX-9,51065,0,0,15,765975,765975,0,765975
318,224,Haval H5,71443,0.11,0,20,1428860,1428860,157174.6,1586034.6
318,669,PSC 2410 Photosmart,84975,0,0.023627417474057055,22,1869450,1825279.724403124,0.0,1825279.724403124
318,712,Photosmart 8049/8050,33259,0,0.08708355258391332,19,631921,576891.0743676209,0.0,576891.0743676209
318,809,IBM 055,70264,0.2,0,8,562112,562112,112422.40000000001,674534.4
318,786,IBM 016,60695,0.2,0,47,2852665,2852665,570533.0,3423198.0
319,634,Officejet t65 / t65xi,98538,0,0,7,689766,689766,0,689766
319,792,IBM 029,55247,0.2,0.9827852309911166,21,1160187,19972.35121210944,3994.470242421888,23966.821454531328
319,812,IBM 059,73447,0.2,0,22,1615834,1615834,323166.80000000005,1939000.8
319,49,Fiat 308,52031,0.11,0,35,1821085,1821085,200319.35,2021404.35
319,218,Yukon,53427,0.11,0.9572277730651549,26,1389102,59414.98597964714,6535.648457761185,65950.63443740833
319,348,2008,47158,0,0,39,1839162,1839162,0,1839162
319,796,IBM 034,41588,0,0,8,332704,332704,0,332704
319,337,Qashqai,84814,0,0,19,1611466,1611466,0,1611466
319,396,Aria,2111,0,0,20,42220,42220,0,42220
319,616,Officejet d135 / d135xi,38266,0.11,0.9480175636088871,44,1683704,87523.0360814624,9627.533968960865,97150.57005042327
320,269,S30,58348,0.2,0,40,2333920,2333920,466784.0,2800704.0
320,870,Canon II AF,41674,0,0,23,958502,958502,0,958502
320,536,Deskjet 3620 / 3645 / 3648 / 3650 / 3653,14826,0.2,0.846581112966428,32,474432,72786.82941311161,14557.365882622324,87344.19529573394
320,239,Ridgeline,4629,0.2,0.6632840378615776,31,143499,48318.403850901464,9663.680770180294,57982.084621081754
320,690,Photosmart 2710,76876,0.11,0,49,3766924,3766924,414361.64,4181285.64
320,553,Deskjet 6988dt,79402,0.11,0.015632860831082285,7,555814,547125.0370900328,60183.754079903614,607308.7911699364
320,461,Deskjet 600 / 600c / 600k,4696,0.11,0,39,183144,183144,20145.84,203289.84
320,503,Deskjet 895cse / 895cxi,91270,0.2,0,46,4198420,4198420,839684.0,5038104.0
321,755,7730,32365,0.11,0,8,258920,258920,28481.2,287401.2
321,63,Ikarus 415,3392,0,0.9723602599883809,24,81408,2250.0959548658866,0.0,2250.0959548658866
321,185,Journey,57642,0,0,29,1671618,1671618,0,1671618
321,125,BJ90,11822,0.2,0,3,35466,35466,7093.200000000001,42559.2
321,557,Deskjet D1455,39735,0.11,0,43,1708605,1708605,187946.55,1896551.55
321,528,Deskjet 1220c / 1220c/PS / 1220cse / 1220cxi,35949,0,0,37,1330113,1330113,0,1330113
321,353,SUT,12992,0.11,0,50,649600,649600,71456.0,721056.0
321,458,Deskjet 540,91611,0.2,0,5,458055,458055,91611.0,549666.0
321,173,Tahoe,99552,0,0,41,4081632,4081632,0,4081632
321,298,Corsair,28104,0,0.2067816816477447,32,899328,713363.443807097,0.0,713363.443807097
321,409,Highlander,48779,0.11,0.866173821311938,6,292674,39167.44302134987,4308.418732348486,43475.86175369836
321,522,Deskjet 1000 / 1000cse / 1000cxi,94473,0.2,0,44,4156812,4156812,831362.4,4988174.4
321,344,Antara,26381,0,0.5289443544384824,37,976097,459796.0024656606,0.0,459796.0024656606
321,610,Officejet 7310,3480,0.11,0,30,104400,104400,11484.0,115884.0
321,426,Touareg,73349,0.11,0.5046967900003179,30,2200470,1089899.8545080007,119888.98399588007,1209788.8385038807
321,527,Deskjet 1200c / 1200c/PS,1867,0.2,0,38,70946,70946,14189.2,85135.2
321,52,Custom Bus,57052,0.11,0,36,2053872,2053872,225925.92,2279797.92
321,362,Sandero Stepway,12047,0.2,0,32,385504,385504,77100.8,462604.8
321,580,Officejet 330,97316,0.2,0.7870352589567203,13,1265108,269423.3976117815,53884.6795223563,323308.0771341378
321,704,Photosmart 7460,9309,0,0,34,316506,316506,0,316506
322,811,IBM 058,5283,0.2,0,30,158490,158490,31698.0,190188.0
322,442,Deskjet 310 / 310 with Sheetfeeder,90917,0,0.29240157791144916,26,2363842,1672650.8692666441,0.0,1672650.8692666441
322,283,Discovery Sport,76661,0.2,0.9207845598167388,14,1073254,85018.28803844587,17003.657607689176,102021.94564613505
322,272,Niro,64169,0.2,0,46,2951774,2951774,590354.8,3542128.8
322,35,МАЗ-107,60899,0,0,6,365394,365394,0,365394
322,435,Landmark,15965,0,0.38931001100212714,45,718425,438734.9553457968,0.0,438734.9553457968
322,647,Officejet Pro 8600 Premium,82637,0.11,0.0031700641716775335,40,3305480,3295001.4162818035,362450.15579099837,3657451.572072802
322,246,Creta/ix25,8356,0.11,0,23,192188,192188,21140.68,213328.68
322,649,PSC 300,92465,0.2,0.3401506665792171,40,3698600,2440518.7445901074,488103.7489180215,2928622.493508129
322,853,Canon,39430,0.2,0,31,1222330,1222330,244466.0,1466796.0
322,40,МАЗ-205 (автобус),60206,0.2,0.4590984922137544,28,1685768,911834.4529778037,182366.89059556075,1094201.3435733644
322,588,Officejet 710,99221,0.11,0.8479566947118317,14,1389094,211202.4431159629,23232.268742755918,234434.71185871883
322,534,Deskjet 3420 / 3425 / 3450,1772,0.11,0,40,70880,70880,7796.8,78676.8
322,103,Volvo 8500,27270,0.2,0.07900269983864794,33,899910,828814.6803882023,165762.93607764048,994577.6164658428
322,67,Alfa Romeo 430A,35533,0,0,24,852792,852792,0,852792
322,482,Deskjet 712c,12705,0.11,0,28,355740,355740,39131.4,394871.4
322,809,IBM 055,2366,0,0,25,59150,59150,0,59150
322,601,Officejet 6210,7289,0.11,0,38,276982,276982,30468.02,307450.02
322,727,Photosmart C4780,31498,0.11,0,6,188988,188988,20788.68,209776.68
322,503,Deskjet 895cse / 895cxi,84828,0.2,0,4,339312,339312,67862.40000000001,407174.4
323,82,LAZ-695,57905,0,0,6,347430,347430,0,347430
323,705,Photosmart 7510 e-All-in-One Printer,70888,0,0,46,3260848,3260848,0,3260848
323,229,Boliger,7448,0.11,0,44,327712,327712,36048.32,363760.32
323,99,International 3800,59684,0,0,19,1133996,1133996,0,1133996
323,699,Photosmart 7150,3451,0.11,0.21417526186094615,21,72471,56949.504597675375,6264.445505744291,63213.950103419666
323,847,A1010,13152,0.2,0.7276169962477801,21,276192,75230.00657233314,15046.001314466628,90276.00788679977
323,357,Pronto,72522,0.11,0,9,652698,652698,71796.78,724494.78
324,361,Koleos,50628,0,0,29,1468212,1468212,0,1468212
324,92,Berkhof 2000NL,70493,0,0,15,1057395,1057395,0,1057395
324,861,Canon II B,17043,0.11,0,1,17043,17043,1874.73,18917.73
324,790,IBM 027,45986,0.2,0,9,413874,413874,82774.8,496648.8
324,120,Yusheng 007,90476,0.11,0,47,4252372,4252372,467760.92,4720132.92
324,162,Tiggo 5 / Grand Tiggo,55602,0,0.7525934767470758,43,2390886,591520.7927540911,0.0,591520.7927540911
325,137,BX7,89151,0.11,0,37,3298587,3298587,362844.57,3661431.57
325,48,Fiat 306,91832,0.2,0,1,91832,91832,18366.4,110198.4
325,843,A910/A910i,12323,0.11,0.5896524346217713,36,443628,182041.66973361283,20024.58367069741,202066.25340431024
325,292,RX,80544,0,0,19,1530336,1530336,0,1530336
325,659,PSC 1310,57268,0,0.02518261895670537,5,286340,279129.208887937,0.0,279129.208887937
325,420,T70,1298,0,0.25435574855480014,7,9086,6774.923668631086,0.0,6774.923668631086
325,310,CX-4,84717,0,0,32,2710944,2710944,0,2710944
325,792,IBM 029,45638,0.11,0,26,1186588,1186588,130524.68000000001,1317112.68
325,661,PSC 1350,35212,0,0,10,352120,352120,0,352120
325,560,Deskjet D1660,41865,0.2,0,10,418650,418650,83730.0,502380.0
325,333,Murano,20429,0.11,0,18,367722,367722,40449.42,408171.42
325,555,Deskjet 9650 / 9670 / 9680,22586,0,0,43,971198,971198,0,971198
326,744,Photosmart Premium Fax e-All-in-One Printer – C410a,96090,0,0.13744425712297648,45,4324050,3729734.1599873938,0.0,3729734.1599873938
326,491,Deskjet 832c,14021,0.11,0,19,266399,266399,29303.89,295702.89
326,362,Sandero Stepway,6771,0.2,0,44,297924,297924,59584.8,357508.8
326,114,e-tron,91972,0.2,0,15,1379580,1379580,275916.0,1655496.0
326,832,V3620,71718,0.2,0,24,1721232,1721232,344246.4,2065478.4
326,779,IBM 001,23914,0,0,36,860904,860904,0,860904
326,373,Yeti,51296,0,0,28,1436288,1436288,0,1436288
326,131,X5,12293,0,0,29,356497,356497,0,356497
326,778,DC55,38993,0,0,27,1052811,1052811,0,1052811
326,418,Patriot,38911,0.11,0,20,778220,778220,85604.2,863824.2
326,119,Q8,17856,0.11,0,26,464256,464256,51068.16,515324.16000000003
326,545,Deskjet 5850,58747,0,0,44,2584868,2584868,0,2584868
326,564,Deskjet D2530,75969,0,0,14,1063566,1063566,0,1063566
326,733,Photosmart C6280,38520,0.2,0,50,1926000,1926000,385200.0,2311200.0
326,748,7230,62022,0,0,23,1426506,1426506,0,1426506
326,334,Pathfinder,78048,0,0.04924663541698049,47,3668256,3487606.7341518486,0.0,3487606.7341518486
326,392,Tager,36603,0,0,28,1024884,1024884,0,1024884
326,229,Boliger,74943,0.11,0,47,3522321,3522321,387455.31,3909776.31
326,396,Aria,43171,0.2,0.9849101471990738,15,647565,9771.660529031768,1954.3321058063536,11725.992634838121
326,182,Winstorm,93324,0,0,48,4479552,4479552,0,4479552
327,552,Deskjet 6988,22772,0.11,0,49,1115828,1115828,122741.08,1238569.08
327,738,Photosmart D7560,41020,0.2,0.005020507451305889,35,1435700,1428492.0574521602,285698.41149043204,1714190.4689425922
327,597,Officejet 5110,13177,0,0,9,118593,118593,0,118593
327,317,GLB-Class,19187,0.2,0,49,940163,940163,188032.6,1128195.6
327,783,IBM 012,40425,0.11,0.11789438708220157,43,1738275,1533342.1342946861,168667.63477241548,1702009.7690671016
327,766,DC18,59552,0.2,0,34,2024768,2024768,404953.60000000003,2429721.6
328,498,Deskjet 855c / 855cse / 855cxi,94541,0,0,43,4065263,4065263,0,4065263
328,52,Custom Bus,56990,0.11,0,25,1424750,1424750,156722.5,1581472.5
328,289,GX,43791,0.2,0,32,1401312,1401312,280262.4,1681574.4
328,483,Deskjet 720c,7213,0.11,0,45,324585,324585,35704.35,360289.35
328,512,Deskjet 950c,57111,0,0,30,1713330,1713330,0,1713330
329,758,G-Force,5712,0,0,15,85680,85680,0,85680
329,133,X7,89576,0,0,32,2866432,2866432,0,2866432
329,380,Tivoli,92293,0.11,0.252855601540375,37,3414841,2551379.3247802644,280651.7257258291,2832031.0505060935
329,378,Kyron,55978,0,0.6491569382947743,14,783692,274952.9007138918,0.0,274952.9007138918
329,335,Patrol Y61,66650,0.11,0,46,3065900,3065900,337249.0,3403149.0
329,520,Deskjet 990 cm / 990cse/ 990cxi,21455,0.11,0.0894477866836938,49,1051295,957258.9890983661,105298.48880082027,1062557.4778991863
329,638,Officejet v45,1653,0.11,0.3721122642651238,9,14877,9341.085844527754,1027.5194428980528,10368.605287425806
329,877,Canon II F2,40683,0.11,0,33,1342539,1342539,147679.29,1490218.29
329,566,Deskjet D2560,61685,0,0.3965882374881654,49,3022565,1823851.2739565833,0.0,1823851.2739565833
329,616,Officejet d135 / d135xi,29462,0,0.5436138369761444,26,766012,349597.2775102297,0.0,349597.2775102297
329,242,HR-V,60042,0.2,0.4777267002272382,24,1441008,752600.0031589479,150520.0006317896,903120.0037907375
329,543,Deskjet 5650 / 5650w / 5652 / 5655,35632,0.2,0,13,463216,463216,92643.20000000001,555859.2
329,250,Palisade,98054,0.2,0.8022804317481338,30,2941620,581615.8363610548,116323.16727221097,697939.0036332657
329,805,IBM 051,23754,0.2,0,11,261294,261294,52258.8,313552.8
329,405,Rush,45793,0.2,0,36,1648548,1648548,329709.60000000003,1978257.6
329,253,EX / QX50,85010,0.11,0,28,2380280,2380280,261830.8,2642110.8
330,342,Xterra,65627,0.2,0.8828965259509601,26,1706302,199813.89197682473,39962.77839536495,239776.67037218966
330,225,Haval H6,53453,0.2,0,42,2245026,2245026,449005.2,2694031.2
330,546,Deskjet 5940 / 5943,42315,0.11,0,18,761670,761670,83783.7,845453.7
330,808,IBM 054,64733,0,0,36,2330388,2330388,0,2330388
330,809,IBM 055,42724,0,0.44645605450373915,28,1196272,662189.1227667029,0.0,662189.1227667029
330,252,Venue,12843,0.11,0,35,449505,449505,49445.55,498950.55
330,612,Officejet 9110,61574,0,0,43,2647682,2647682,0,2647682
330,173,Tahoe,39505,0.11,0.25712250473184317,36,1422180,1056505.5162204672,116215.60678425139,1172721.1230047185
331,474,Deskjet 682c,81813,0,0,47,3845211,3845211,0,3845211
331,782,IBM 011,13544,0.2,0.03497214984089014,20,270880,261406.74405109967,52281.34881021993,313688.0928613196
331,457,DeskJet 525q,12220,0,0,18,219960,219960,0,219960
331,209,Flex,55011,0.2,0,28,1540308,1540308,308061.60000000003,1848369.6
331,221,New Jetstar,27138,0.2,0,1,27138,27138,5427.6,32565.6
331,350,4008,5875,0.2,0.634074695936404,29,170375,62344.52367983517,12468.904735967035,74813.4284158022
331,566,Deskjet D2560,93137,0.11,0,24,2235288,2235288,245881.68,2481169.68
331,604,Officejet 7110,95533,0.2,0,23,2197259,2197259,439451.80000000005,2636710.8
331,127,X1,73029,0.2,0,34,2482986,2482986,496597.2,2979583.2
331,114,e-tron,9536,0.11,0,29,276544,276544,30419.84,306963.84
331,751,7280,28259,0,0.2717918919738276,47,1328173,967186.3474614455,0.0,967186.3474614455
331,270,Borrego/Mohave,44817,0,0,38,1703046,1703046,0,1703046
331,657,PSC 1213,15385,0,0,18,276930,276930,0,276930
331,303,Thar,56546,0.2,0,35,1979110,1979110,395822.0,2374932.0
332,372,Kodiaq,42721,0.11,0.06788632400825967,4,170884,159283.31340817254,17521.16447489898,176804.47788307152
332,253,EX / QX50,32719,0.11,0,15,490785,490785,53986.35,544771.35
332,168,Captiva Sport,22816,0.2,0.21614798638459842,14,319424,250381.14559708606,50076.229119417214,300457.37471650325
332,90,Oasa 903,83509,0.11,0.27341503511207754,2,167018,121352.76766565103,13348.804443221614,134701.57210887264
332,490,Deskjet 830c,98773,0.11,0,26,2568098,2568098,282490.78,2850588.7800000003
333,677,Photosmart 245,52931,0,0.27126610524151407,29,1534999,1118605.7997203812,0.0,1118605.7997203812
333,682,Photosmart 475,4187,0.2,0,48,200976,200976,40195.200000000004,241171.2
333,834,A388 (Accompli 388),39181,0,0.8630732966899328,33,1292973,177042.53035892756,0.0,177042.53035892756
333,468,Deskjet 648c,46290,0,0.31257433940469637,16,740640,509134.9412633057,0.0,509134.9412633057
333,174,Suburban,86944,0.11,0,16,1391104,1391104,153021.44,1544125.44
333,59,FAP 403 RHD,62861,0.2,0.100088829060478,11,691471,622262.4772807222,124452.49545614445,746714.9727368667
333,308,CX-3,56826,0,0,23,1306998,1306998,0,1306998
333,863,Canon III,48967,0,0.48686682350392885,13,636571,326645.6992952805,0.0,326645.6992952805
333,774,DC42,81938,0.2,0,44,3605272,3605272,721054.4,4326326.4
333,74,Custom Bus,42531,0.2,0,45,1913895,1913895,382779.0,2296674.0
333,451,Deskjet 460wf,77953,0.2,0.9920318677559126,7,545671,4347.978689763462,869.5957379526925,5217.574427716155
333,164,Trax,67653,0.11,0,3,202959,202959,22325.49,225284.49
333,606,Officejet 7130,79594,0.2,0,17,1353098,1353098,270619.60000000003,1623717.6
333,670,PSC 2510 Photosmart,20672,0.11,0.6078093618091446,21,434112,170254.6623263086,18728.012855893947,188982.67518220254
333,171,Trailblazer,12889,0.2,0.5830658466666938,37,476893,198832.9791855804,39766.59583711608,238599.57502269646
333,277,Niva,85130,0,0,38,3234940,3234940,0,3234940
334,358,3 City SUV,88183,0.2,0,11,970013,970013,194002.6,1164015.6
334,307,Levante,79961,0.2,0,7,559727,559727,111945.40000000001,671672.4
334,21,Ikarus 30,82914,0,0,44,3648216,3648216,0,3648216
334,134,X5 M,1845,0.2,0,36,66420,66420,13284.0,79704.0
334,582,Officejet 500 series,11906,0.11,0.30688254691914385,43,511958,354847.02504436893,39033.17275488058,393880.1977992495
334,758,G-Force,85078,0.2,0,13,1106014,1106014,221202.80000000002,1327216.8
335,738,Photosmart D7560,67378,0.11,0,31,2088718,2088718,229758.98,2318476.98
335,720,Photosmart C3180,45740,0.11,0,43,1966820,1966820,216350.2,2183170.2
335,271,KX3,49765,0.11,0.9418889720598391,19,945535,54946.01080339996,6044.061188373996,60990.071991773955
335,334,Pathfinder,81732,0.2,0,16,1307712,1307712,261542.40000000002,1569254.4
335,213,Sauvana,75799,0.11,0,3,227397,227397,25013.670000000002,252410.67
335,95,Cobus 2700,18935,0.2,0,46,871010,871010,174202.0,1045212.0
335,59,FAP 403 RHD,83031,0.2,0.3607129951593525,48,3985488,2547870.6863483423,509574.1372696685,3057444.8236180106
335,393,Tiggo,16335,0.2,0,16,261360,261360,52272.0,313632.0
335,243,S2,10272,0.11,0,11,112992,112992,12429.12,125421.12
335,561,Deskjet D2400,95195,0.2,0.30794312106904764,39,3712605,2569333.8290034486,513866.76580068975,3083200.5948041384
335,217,Acadia,88745,0,0.11855528760532119,1,88745,78223.81100146577,0.0,78223.81100146577
335,53,Fiat 320,63863,0.2,0.0826809325629363,47,3001561,2753389.1373754605,550677.8274750921,3304066.9648505524
335,203,EcoSport,21394,0.11,0.46596147164922397,37,791578,422733.1501948506,46500.64652143356,469233.7967162841
335,119,Q8,90499,0.11,0,33,2986467,2986467,328511.37,3314978.37
335,358,3 City SUV,25141,0.2,0,10,251410,251410,50282.0,301692.0
335,634,Officejet t65 / t65xi,8359,0.11,0.7409309423792477,1,8359,2165.5582526518683,238.2114077917055,2403.7696604435737
335,674,Photosmart 130,36906,0.2,0,5,184530,184530,36906.0,221436.0
336,336,Patrol Y62,99188,0.11,0,43,4265084,4265084,469159.24,4734243.24
336,764,DC15,83166,0.2,0.651895697599272,28,2328648,810612.3875768504,162122.4775153701,972734.8650922205
336,537,Deskjet 3740 / 3743 / 3744 / 3745 / 3747 / 3748,67661,0.11,0,11,744271,744271,81869.81,826140.81
336,753,7510,62816,0.11,0,27,1696032,1696032,186563.52,1882595.52
336,695,Photosmart 5514 e-All-in-One Printer,43682,0,0,16,698912,698912,0,698912
336,612,Officejet 9110,34344,0.2,0,40,1373760,1373760,274752.0,1648512.0
336,197,500X,26088,0.11,0,21,547848,547848,60263.28,608111.28
336,832,V3620,98283,0.2,0.676011766796324,22,2162226,700535.7815270515,140107.1563054103,840642.9378324618
336,738,Photosmart D7560,72040,0.2,0,21,1512840,1512840,302568.0,1815408.0
336,748,7230,34497,0.11,0,8,275976,275976,30357.36,306333.36
336,77,Fiat 666RN,16761,0.11,0.0008351417334580002,21,351981,351687.0459775157,38685.57505752672,390372.6210350424
336,794,IBM 032,58293,0.2,0.9811298464280355,24,1399032,26399.948692092672,5279.989738418535,31679.938430511207
336,442,Deskjet 310 / 310 with Sheetfeeder,32901,0.2,0,1,32901,32901,6580.200000000001,39481.2
336,687,Photosmart 1315,69911,0.11,0,28,1957508,1957508,215325.88,2172833.88
336,120,Yusheng 007,62390,0,0,10,623900,623900,0,623900
336,177,C4 Aircross,14877,0,0.018737505237625296,33,490941,481741.990441135,0.0,481741.990441135
336,744,Photosmart Premium Fax e-All-in-One Printer – C410a,9998,0.2,0,42,419916,419916,83983.20000000001,503899.2
336,572,DeskJet F4100 series All-in-One,38316,0.2,0,1,38316,38316,7663.200000000001,45979.2
336,481,Deskjet 710c,87979,0.2,0,33,2903307,2903307,580661.4,3483968.4
336,412,Land Cruiser,1924,0.11,0,1,1924,1924,211.64000000000001,2135.64
337,518,Deskjet 970cse / 970cxi,55436,0,0,5,277180,277180,0,277180
337,163,Tiggo 7,75439,0.2,0.6698104280023643,11,829829,274000.882341226,54800.1764682452,328801.0588094712
337,762,DC07,79340,0.2,0.44940733366860275,28,2221520,1223152.6201085257,244630.52402170515,1467783.1441302309
337,656,PSC 1210,29479,0.11,0.04292869346001282,18,530622,507843.0908188611,55862.73999007472,563705.8308089358
337,146,Yuan,94010,0,0.6949517817759706,37,3478370,1061070.5708239172,0.0,1061070.5708239172
337,327,Outlander,20511,0,0.8357651747185868,27,553797,90952.75353637076,0.0,90952.75353637076
337,131,X5,79847,0.11,0.08468848222397773,14,1117858,1023188.3026380687,112550.71329018756,1135739.0159282563
337,413,Sequoia,81869,0.2,0,11,900559,900559,180111.80000000002,1080670.8
337,347,Nautica,31201,0.11,0.8019418611311104,12,374412,74155.34389017866,8157.087827919652,82312.4317180983
337,274,Sorento,99949,0.2,0.5936602288014989,12,1199388,487359.0454982278,97471.80909964557,584830.8545978734
337,516,Deskjet 959c,25976,0.11,0,26,675376,675376,74291.36,749667.36
337,384,Ascent,73519,0.11,0,34,2499646,2499646,274961.06,2774607.06
338,395,Sumo Grande,49197,0.2,0.49372999231784365,46,2263062,1145720.416125196,229144.0832250392,1374864.4993502353
338,369,Arona,38447,0,0.3282035253140666,20,768940,516571.1812450016,0.0,516571.1812450016
338,465,Deskjet 632c,23293,0.11,0.6116752090715205,8,186344,72361.99484077658,7959.819432485424,80321.814273262
338,118,Q7,72621,0.2,0.060081261865449376,29,2106009,1979477.3217800069,395895.4643560014,2375372.7861360083
338,731,Photosmart C5380,88896,0,0,1,88896,88896,0,88896
338,729,Photosmart C5180,5568,0.11,0.5694626965702635,47,261696,112669.89015834834,12393.687917418318,125063.57807576665
338,702,Photosmart 7355,46387,0.2,0,34,1577158,1577158,315431.60000000003,1892589.6
338,778,DC55,50950,0,0.6367811472781356,21,1069950,388626.0114697588,0.0,388626.0114697588
338,461,Deskjet 600 / 600c / 600k,35466,0.11,0,15,531990,531990,58518.9,590508.9
338,431,2008,83389,0,0,28,2334892,2334892,0,2334892
338,667,PSC 2210 / 2210v / 2210xi,37661,0.2,0.2705278739472382,35,1318135,961542.7408745572,192308.54817491144,1153851.2890494687
